"ID_ins","iter","acc","kappa","brier","naPerc","linkObs","linkDist","pred","fail","Low","High"
"17H00755",1,"0.825","0.65",0.16,2.4330900243309,1,0,"Low","yes",0.494,0.506
"17H00755",2,"0.675","0.35",0.239,2.4330900243309,1,0,"Low","yes",0.498,0.502
"17H00755",3,NA,NA,NA,2.4330900243309,1,0,NA,NA,NA,NA
"17H00755",4,NA,NA,NA,2.4330900243309,1,0,NA,NA,NA,NA
"17H00755",5,NA,NA,NA,2.4330900243309,1,0,NA,NA,NA,NA
"17H00755",6,NA,NA,NA,2.4330900243309,1,0,NA,NA,NA,NA
"17H00755",7,NA,NA,NA,2.4330900243309,1,0,NA,NA,NA,NA
"17H00755",8,NA,NA,NA,2.4330900243309,1,0,NA,NA,NA,NA
"17H00755",9,NA,NA,NA,2.4330900243309,1,0,NA,NA,NA,NA
