"ID_ins","iter","kappa","var","meanImp","medianImp","minImp","maxImp","normHits"
"13H03066",1,0.5,"clapabe.1",5.24831895874655,5.54428227117005,1.9633280908283,7.68395263981993,0.787878787878788
"13H03066",1,0.5,"clapabe.2",5.03556235438826,5.32782356601629,1.67056000640071,7.08713251822345,0.737373737373737
"13H03066",1,0.5,"clapbbe.1",5.16244502358805,5.30003055912302,1.70231309814952,7.63159052398639,0.787878787878788
"13H03066",1,0.5,"clapbbe.2",7.69928891067459,8.22965293657954,1.83329464292289,10.3004989746519,0.94949494949495
"13H03066",1,0.5,"escrabe.1",7.51016317913934,7.99054710119013,2.7988754982761,11.1031566790878,0.939393939393939
"13H03066",1,0.5,"escrabe.2",7.66312499459431,8.31823723164314,2.60556366603054,10.1626735722017,0.919191919191919
"13H03066",1,0.5,"inteabe.2",5.59920706892326,6.11148771042939,1.04231290803077,8.25939420001612,0.797979797979798
"13H03066",1,0.5,"rabupbe.1",4.9124028134619,5.10332376712948,1.27955995593793,8.23494591770508,0.707070707070707
"13H03066",1,0.5,"rabupbe.2",4.87887565584328,4.99707129533368,0.0722703303170263,7.56014447229802,0.727272727272727
"13H03066",2,0.5,"buclcbe.2",5.73913529892721,6.10947221057291,1.19211500651172,9.36155290938002,0.737373737373737
"13H03066",2,0.5,"cliadbe.2",5.86484275885974,6.05595905440265,0.49410851095972,11.3915831339472,0.747474747474748
"13H03066",2,0.5,"expeabe.3",5.48600208107354,5.70759874214924,0.478948243268948,9.82795726536597,0.696969696969697
"13H03066",2,0.5,"inteabe.1",6.77922184809332,7.40335457897968,0.310685165895485,10.4767529764871,0.767676767676768
"13H03066",2,0.5,"prdibbe.4",7.50889957121046,7.94303804978392,-0.148159064564285,12.3391176337505,0.767676767676768
"13H03066",3,0.55,"cliadbe.1",9.58021260400385,9.93637049888575,1.38813571981347,17.8555017777819,0.767676767676768
"13H03066",3,0.55,"inapbbe.3",8.9976440878892,9.98575232099994,-1.24420740880303,14.8212842773648,0.808080808080808
"13H03066",4,0.2,"roalbbe.4",6.55978581899061,7.29420371708212,-0.123239942296252,9.90523441905897,0.707070707070707
"13H03066",5,0.65,"bvancbe.1",7.28093253775211,7.8905906085924,0.684131974011908,12.6626389384353,0.727272727272727
"13H03066",5,0.65,"expeabe.4",8.6570673250774,9.47594293987941,-0.179406098730642,14.8972568518262,0.828282828282828
"13H03066",5,0.65,"ovocabe.1",7.4105173290284,8.24106189968975,-0.398830135762379,11.0094242666503,0.747474747474748
"13H03066",5,0.65,"ppeebbe.3",7.90521798840662,9.04368349335759,-1.43592286858677,12.5331549393367,0.767676767676768
"13H03066",6,NA,NA,NA,NA,NA,NA,NA
"13H03066",7,NA,NA,NA,NA,NA,NA,NA
"13H03066",8,-0.25,"buesabe.1",6.90621733862351,7.08802122790353,-0.101106800039792,15.8331979929529,0.707070707070707
"13H03066",8,-0.25,"prdibbe.2",7.42927775663914,7.98197960968713,-0.18409577919708,13.0360137331551,0.717171717171717
"13H03066",9,NA,NA,NA,NA,NA,NA,NA
