"ID_ins","iter","kappa","var","meanImp","medianImp","minImp","maxImp","normHits"
"21H00321",1,0.7,"allcabe.2",6.44830401194981,7.03890889369698,0.730285613839506,9.0377753776681,0.797979797979798
"21H00321",1,0.7,"aprebbe.3",6.06198555019923,6.54917263299979,1.56938209135796,8.77795727188653,0.797979797979798
"21H00321",1,0.7,"aprebbe.4",8.90047502819356,9.49632608122318,3.12401574498921,11.9676889749739,0.939393939393939
"21H00321",1,0.7,"aytacbe.2",6.95831503275384,7.64931855724641,0.794013201488893,10.1927544588374,0.818181818181818
"21H00321",1,0.7,"connabe.4",5.63532985311489,6.06993624281187,1.78009617380694,8.16261559411662,0.797979797979798
"21H00321",1,0.7,"extrabe.1",6.16209867796109,6.51029600728661,2.15128090378325,8.14774509719313,0.797979797979798
"21H00321",1,0.7,"extrabe.2",6.15139008233258,6.71822500414878,1.20060868368288,8.13896799283759,0.797979797979798
"21H00321",1,0.7,"extrcbe.2",6.15794782919374,6.64921644477564,1.55642762763999,8.29852365349738,0.818181818181818
"21H00321",1,0.7,"factabe.3",4.7747245180083,4.74897984943526,1.81167577438294,8.09735357748634,0.747474747474748
"21H00321",1,0.7,"ppeebbe.3",9.47879706532951,10.0957673130531,3.45593267979968,12.8563572863011,0.95959595959596
"21H00321",2,0.6,"inapbbe.1",9.13429971197231,10.0118100258462,1.32731652992966,13.9242732807763,0.767676767676768
"21H00321",2,0.6,"mticabe.2",7.94077599771824,8.72340564570856,1.08763485102755,12.5265440167236,0.737373737373737
"21H00321",2,0.6,"rperabe.4",7.57611607412352,7.78842960669427,1.54104774687803,16.0895771393257,0.727272727272727
"21H00321",3,0.5,"connabe.3",7.86052418715595,8.71202513067438,1.32817369528531,15.1643259411706,0.777777777777778
"21H00321",3,0.5,"men1bbe.2",6.88043618377077,7.6423125884934,1.43552171333231,9.80978342947835,0.747474747474748
"21H00321",4,0.4,"bvancbe.1",8.85063262392711,9.10698344968242,-0.258837964537651,17.3739962721907,0.808080808080808
"21H00321",5,0.25,"emptabe.2",7.3840554243856,8.24361761517904,-0.800648326684054,11.6312115153892,0.777777777777778
"21H00321",5,0.25,"maanbbe.2",7.26466615243996,7.92865351890937,0.409044433648659,11.2875579248958,0.808080808080808
"21H00321",5,0.25,"mahcbbe.2",5.73688336661495,5.81973689658507,-0.304916535984908,11.1150781000335,0.707070707070707
"21H00321",6,NA,NA,NA,NA,NA,NA,NA
"21H00321",7,NA,NA,NA,NA,NA,NA,NA
"21H00321",8,0.35,"allcabe.4",5.84500016363378,5.84762459322937,-0.822670971894851,13.4172749613461,0.666666666666667
"21H00321",9,NA,NA,NA,NA,NA,NA,NA
