"ID_ins","iter","kappa","var","meanImp","medianImp","minImp","maxImp","normHits"
"22H00393",1,0.45,"prdibbe.4",11.230333830211,12.2994253377053,2.19020156810502,19.9039679587264,0.818181818181818
"22H00393",2,0.5,"connabe.2",10.1591304443796,11.3436839928348,0.854166168873884,14.2740223569719,0.818181818181818
"22H00393",2,0.5,"men2bbe.4",9.26720400188519,10.0180218779319,0.973086328535474,18.0319618551503,0.797979797979798
"22H00393",2,0.5,"uintabe.2",8.65828322835651,9.5178343278837,0.377067399062233,16.9976677477079,0.737373737373737
"22H00393",3,0.35,"uintabe.1",9.36613558203891,10.3037063975034,1.13956898056999,16.5463869780557,0.787878787878788
"22H00393",4,0.6,"factabe.2",9.38571036889761,9.93649996376583,0.579518268196645,15.6225181700137,0.777777777777778
"22H00393",4,0.6,"prexbbe.4",9.74676420131462,10.3446105906761,-0.494571953118517,16.7359898099468,0.808080808080808
"22H00393",5,NA,NA,NA,NA,NA,NA,NA
"22H00393",6,NA,NA,NA,NA,NA,NA,NA
"22H00393",7,NA,NA,NA,NA,NA,NA,NA
"22H00393",8,NA,NA,NA,NA,NA,NA,NA
"22H00393",9,0.6,"hramabe.2",9.27134597604378,10.537243046117,-0.760914238913322,17.0707788937608,0.808219178082192
"22H00393",9,0.6,"prmobbe.2",7.59121527962987,8.35652495414672,-2.03283871254984,17.2451968453952,0.73972602739726
