"ID_ins","iter","kappa","var","meanImp","medianImp","minImp","maxImp","normHits"
"08H00371",1,0.3,"clapbbe.2",6.53114655730679,6.74001511422144,1.0840906781376,10.7034549006061,0.757575757575758
"08H00371",1,0.3,"hambabe.1",11.7322079986273,13.0889473243035,1.88632929414548,17.9467502806633,0.878787878787879
"08H00371",1,0.3,"men1bbe.4",7.00849303762315,7.46245943774961,-0.0668357451409271,12.5616423277051,0.777777777777778
"08H00371",2,NA,NA,NA,NA,NA,NA,NA
"08H00371",3,NA,NA,NA,NA,NA,NA,NA
"08H00371",4,0.35,"factabe.3",4.61189103509749,4.75482738132755,-0.163914050045379,12.2233022349124,0.575757575757576
"08H00371",5,NA,NA,NA,NA,NA,NA,NA
"08H00371",6,NA,NA,NA,NA,NA,NA,NA
"08H00371",7,0.35,"clapabe.2",6.84183289891647,7.59068899812522,-0.532548401971108,12.7067003755572,0.717171717171717
"08H00371",7,0.35,"clapbbe.1",6.95208002638301,7.47531316122621,-1.36751435786057,11.8592140563874,0.696969696969697
"08H00371",8,0.2,"rabugbe.1",7.91975258851451,8.18605953405459,-0.288837091978061,14.2196371864589,0.747474747474748
"08H00371",9,0.3,"aprebbe.3",7.64517869852649,8.24461321442139,-1.46707464500924,13.8747226686676,0.747474747474748
