"ID_ins","iter","kappa","var","meanImp","medianImp","minImp","maxImp","normHits"
"17H01128",1,0.55,"intrbbe.2",8.49110031279176,8.72381063237943,-0.0903219412572623,15.9763212132297,0.737373737373737
"17H01128",1,0.55,"tmovabe.2",9.26805073246619,10.3298580769491,0.396154060470251,14.3028664281983,0.808080808080808
"17H01128",2,0.25,"momoabe.2",8.51717621170302,9.2826786642639,0.856044623882807,13.1582531111501,0.707070707070707
"17H01128",3,NA,NA,NA,NA,NA,NA,NA
"17H01128",4,NA,NA,NA,NA,NA,NA,NA
"17H01128",5,NA,NA,NA,NA,NA,NA,NA
"17H01128",6,0.35,"ucorabe.2",9.00648695867118,9.83991271290299,0.414905071463244,16.2779550508064,0.707070707070707
"17H01128",7,0.25,"nhijbbe.1",11.3091000703135,12.1861570762796,1.18584992701966,22.7906359525284,0.736111111111111
"17H01128",8,0.5,"tshgabe.6",10.1369101146299,11.13161547522,-0.997536321318396,15.3864465917746,0.777777777777778
"17H01128",8,0.5,"ucorabe.1",9.76965456162045,10.1420424353993,1.32203105567344,16.1387423744459,0.797979797979798
"17H01128",9,NA,NA,NA,NA,NA,NA,NA
