"ID_ins","iter","kappa","var","meanImp","medianImp","minImp","maxImp","normHits"
"22H00393",1,0.6,"crefbbe.2",12.7330386284422,13.5540133168865,3.12911597118138,17.2971686054033,0.94949494949495
"22H00393",1,0.6,"nbanabe.1",8.74324380506786,9.45065536529738,2.54753712073712,13.4715197747204,0.838383838383838
"22H00393",2,0.3,"crefbbe.1",9.84494592085655,10.8029026067167,1.45830026216662,14.6500830568723,0.808080808080808
"22H00393",3,0.3,"aguaabe.1",8.33944610361579,9.29326085127186,0.317212234687094,14.2240994243242,0.733333333333333
"22H00393",3,0.3,"aguaabe.2",8.54019156210446,9.57378536371647,0.581449760408611,13.045844074606,0.746666666666667
"22H00393",3,0.3,"ncelbbe.1",9.07513352355903,9.95391596806933,-0.906980361615224,17.5684241142593,0.733333333333333
"22H00393",4,0.35,"desaabe.1",7.37475523628997,7.862660074452,-0.341579800781794,13.0618967758245,0.767676767676768
"22H00393",5,0.5,"desaabe.2",7.75483418178518,8.39409996883542,-2.53511167615139,14.5814786612552,0.797979797979798
"22H00393",5,0.5,"nbanabe.2",6.20221080671167,6.49175370154147,-0.410860434000987,12.9162700107944,0.747474747474748
"22H00393",6,NA,NA,NA,NA,NA,NA,NA
"22H00393",7,NA,NA,NA,NA,NA,NA,NA
"22H00393",8,0.35,"ucorabe.1",5.95415355636216,6.43652517603108,-0.651231098161356,11.3556865788036,0.707070707070707
"22H00393",9,NA,NA,NA,NA,NA,NA,NA
