"ID_ins","iter","acc","kappa","brier","naPerc","linkObs","linkDist","pred","fail","Low","High"
"17H01128",1,"0.775","0.55",0.193,6.41604010025063,1,0,"High","no",0.508,0.492
"17H01128",2,"0.625","0.25",0.228,6.41604010025063,1,0,"Low","yes",0.498,0.502
"17H01128",3,NA,NA,NA,6.41604010025063,1,0,NA,NA,NA,NA
"17H01128",4,NA,NA,NA,6.41604010025063,1,0,NA,NA,NA,NA
"17H01128",5,NA,NA,NA,6.41604010025063,1,0,NA,NA,NA,NA
"17H01128",6,"0.675","0.35",0.233,6.41604010025063,1,0,"High","no",0.502,0.498
"17H01128",7,"0.625","0.25",0.227,6.41604010025063,1,0,"High","no",0.501,0.499
"17H01128",8,"0.75","0.5",0.212,6.41604010025063,1,0,"High","no",0.504,0.496
"17H01128",9,NA,NA,NA,6.41604010025063,1,0,NA,NA,NA,NA
