"ID_ins","iter","kappa","var","meanImp","medianImp","minImp","maxImp","normHits"
"21H00321",1,0.5,"fdepbbe.2",6.28693424096369,6.63039641948222,1.48609183778947,9.47683769748132,0.787878787878788
"21H00321",1,0.5,"fnotbbe.2",5.90344302300325,6.4370214813203,0.683439671112084,8.59884602014056,0.737373737373737
"21H00321",1,0.5,"hrarabe.1",7.29828782685059,7.60987910295026,2.25864420698075,11.0830266954031,0.818181818181818
"21H00321",1,0.5,"prculbe.2",6.88296614074125,7.43168581199436,0.758008204802461,11.2706752477805,0.838383838383838
"21H00321",2,0.4,"fleebbe.1",8.96102472833172,9.03772184788133,1.35072418751569,18.4340843996708,0.737373737373737
"21H00321",3,0.3,"fvisbbe.1",6.32831493385254,6.71506923002484,0.738463181575189,11.5752273824004,0.727272727272727
"21H00321",4,NA,NA,NA,NA,NA,NA,NA
"21H00321",5,NA,NA,NA,NA,NA,NA,NA
"21H00321",6,NA,NA,NA,NA,NA,NA,NA
"21H00321",7,NA,NA,NA,NA,NA,NA,NA
"21H00321",8,NA,NA,NA,NA,NA,NA,NA
"21H00321",9,0.3,"ocjhabe.12",10.3230519867235,11.2643707692806,-0.0322770625899842,19.9167897231145,0.747474747474748
