"ID_ins","iter","kappa","var","meanImp","medianImp","minImp","maxImp","normHits"
"13H03066",1,0.45,"afutbbe.4",6.34912911226789,6.91394487662438,0.45833592115029,9.25526278217626,0.818181818181818
"13H03066",1,0.45,"bcnnabe.2",5.51993088955583,5.71009547218155,1.4981081063201,8.12999722261712,0.828282828282828
"13H03066",1,0.45,"diccabe.1",4.85443794912115,5.05874508732514,0.590385613903599,8.1563234269456,0.737373737373737
"13H03066",1,0.45,"diccabe.2",4.93012017799447,5.09416541736055,1.46179223052096,7.29877863101281,0.747474747474748
"13H03066",1,0.45,"lcliabe.1",4.46023451797345,4.55242062491286,1.38590688006125,7.61360998416602,0.696969696969697
"13H03066",1,0.45,"paslabe.1",5.03659557631507,5.29892537223839,1.51899609512652,7.41957647020845,0.717171717171717
"13H03066",1,0.45,"paslabe.2",5.05965941550745,5.31738357622746,0.265288022817585,8.20121742984105,0.727272727272727
"13H03066",2,0.6,"amabbbe.3",6.48920902297255,7.03630386680935,0.941318377397973,9.89858713836908,0.737373737373737
"13H03066",2,0.6,"blylabe.2",6.26035330426692,6.61356807869141,-0.0381945185758981,10.2774326873774,0.707070707070707
"13H03066",2,0.6,"bmatabe.2",7.50193609860041,8.22441429379868,1.10548142280811,10.8839028889369,0.777777777777778
"13H03066",2,0.6,"carrbbe.10",6.10297444607135,6.83281327016954,-0.408668866683909,9.01862224310641,0.707070707070707
"13H03066",2,0.6,"preuabe.4",6.31116077170976,6.59609284593247,0.260322166057019,12.3537910703511,0.707070707070707
"13H03066",3,0.55,"bcnnabe.3",9.17667004165979,10.3975178378831,-0.481259844836116,15.6116489059798,0.746666666666667
"13H03066",3,0.55,"bmatabe.3",9.16643293034899,10.2199696901599,-0.473756717135413,17.437071316694,0.76
"13H03066",3,0.55,"dccarbe.4",8.63644311173671,9.08116121891703,0.0421296287294718,16.4244836596434,0.733333333333333
"13H03066",4,0.4,"lcliabe.2",7.28842542521573,7.28437915735648,0.77182127255741,14.1432243239114,0.704081632653061
"13H03066",5,NA,NA,NA,NA,NA,NA,NA
"13H03066",6,NA,NA,NA,NA,NA,NA,NA
"13H03066",7,0.5,"amabbbe.4",7.94394134111568,8.45698371360455,-0.372256850734103,15.8794942575892,0.707070707070707
"13H03066",7,0.5,"ptilbbe.2",8.16236755308391,8.99696662687799,0.579553013331104,12.8855085922273,0.707070707070707
"13H03066",8,NA,NA,NA,NA,NA,NA,NA
"13H03066",9,NA,NA,NA,NA,NA,NA,NA
