"ID_ins","iter","kappa","var","meanImp","medianImp","minImp","maxImp","normHits"
"17H01128",1,0.6,"bcnnabe.2",7.25610173765043,7.86317354994229,-0.0921357994785519,11.1015598988194,0.717171717171717
"17H01128",1,0.6,"dllrcbe.4",8.3512545615534,9.30197819524078,0.0273600775230731,13.7485458117991,0.777777777777778
"17H01128",1,0.6,"lcliabe.1",6.60214348250222,7.15456766478754,0.235028819385056,12.1712868534964,0.707070707070707
"17H01128",2,0.7,"lartabe.3",9.42276533847739,9.94861632130213,0.746797339952331,17.0443335998588,0.808080808080808
"17H01128",2,0.7,"lcliabe.2",7.12472111914333,7.26398112902162,-0.758752533072458,14.0444358869289,0.767676767676768
"17H01128",2,0.7,"plmebbe.4",7.68183693875296,8.64540794671496,-0.891735834397227,13.0115694554527,0.747474747474748
"17H01128",3,0.3,"plmebbe.2",9.26876573020315,10.2995347647817,-0.422648516724842,15.8994616689101,0.757575757575758
"17H01128",4,NA,NA,NA,NA,NA,NA,NA
"17H01128",5,NA,NA,NA,NA,NA,NA,NA
"17H01128",6,NA,NA,NA,NA,NA,NA,NA
"17H01128",7,NA,NA,NA,NA,NA,NA,NA
"17H01128",8,NA,NA,NA,NA,NA,NA,NA
"17H01128",9,NA,NA,NA,NA,NA,NA,NA
