"ID_ins","iter","acc","kappa","brier","naPerc","linkObs","linkDist","pred","fail","Low","High"
"17H00579",1,"0.9","0.8",0.073,18.3701657458564,2,720.44,"Low","yes",0.518,0.482
"17H00579",2,"0.775","0.55",0.133,18.3701657458564,2,720.44,"High","no",0.512,0.488
"17H00579",3,"0.775","0.55",0.168,18.3701657458564,2,720.44,"Low","yes",0.519,0.481
"17H00579",4,"0.85","0.7",0.128,18.3701657458564,2,720.44,"High","no",0.507,0.493
"17H00579",5,"0.675","0.35",0.233,18.3701657458564,2,720.44,"Low","yes",0.5,0.5
"17H00579",6,"0.825","0.65",0.181,18.3701657458564,2,720.44,"Low","yes",0.502,0.498
"17H00579",7,"0.75","0.5",0.183,18.3701657458564,2,720.44,"High","no",0.509,0.491
"17H00579",8,"0.65","0.3",0.233,18.3701657458564,2,720.44,"Low","yes",0.502,0.498
"17H00579",9,"0.65","0.3",0.243,18.3701657458564,2,720.44,"Low","yes",0.503,0.497
