"ID_ins","iter","kappa","var","meanImp","medianImp","minImp","maxImp","normHits"
"11H00105",1,0.55,"decibbe.4",7.71547106568491,8.34875113439195,0.88566113589556,13.3230914573059,0.806451612903226
"11H00105",1,0.55,"nedufbe.6",6.10566741681203,6.72211813006363,0.12126410441717,10.3346144939749,0.709677419354839
"11H00105",1,0.55,"nedugbe.7",6.24669725110585,6.63211100597784,0.44954303852376,9.6557279876582,0.741935483870968
"11H00105",1,0.55,"paslabe.1",8.19944534005129,9.15490177074758,1.06911735628834,12.0990532010603,0.860215053763441
"11H00105",1,0.55,"paslabe.2",8.24291873396517,9.02311063449387,1.19611183495166,12.7678644557982,0.817204301075269
"11H00105",1,0.55,"psbcabe.3",7.20935783036782,7.92192767836748,-0.586512197496753,10.8598678751114,0.795698924731183
"11H00105",1,0.55,"tsupabe.1",7.45779223696471,8.00873232077282,2.22770700957512,10.6458063295559,0.827956989247312
"11H00105",2,0.45,"decibbe.3",9.55874812000646,9.9536501778419,1.10270460019727,17.847926649768,0.787878787878788
"11H00105",3,NA,NA,NA,NA,NA,NA,NA
"11H00105",4,0.3,"bessabe.2",8.80221616874225,9.3918757774378,-0.11800349364511,17.812692598183,0.757575757575758
"11H00105",5,NA,NA,NA,NA,NA,NA,NA
"11H00105",6,NA,NA,NA,NA,NA,NA,NA
"11H00105",7,NA,NA,NA,NA,NA,NA,NA
"11H00105",8,0.55,"clecbbe.1",6.58742080735704,7.02645131148502,-1.08655596451143,13.5451583416451,0.696969696969697
"11H00105",8,0.55,"nedugbe.5",6.796564594304,7.32434117882936,0.0204325610933388,14.1493094092231,0.737373737373737
"11H00105",9,NA,NA,NA,NA,NA,NA,NA
