"ID_ins","iter","acc","kappa","brier","naPerc","linkObs","linkDist","pred","fail","Low","High"
"21H00321",1,"0.875","0.75",0.107,21.9337016574586,3,787.01,"High","no",0.52,0.48
"21H00321",2,"0.725","0.45",0.155,21.9337016574586,3,787.01,"High","no",0.517,0.483
"21H00321",3,"0.8","0.6",0.183,21.9337016574586,3,787.01,"High","no",0.517,0.483
"21H00321",4,"0.75","0.5",0.208,21.9337016574586,3,787.01,"Low","yes",0.501,0.499
"21H00321",5,"0.8","0.6",0.204,21.9337016574586,3,787.01,"High","no",0.507,0.493
"21H00321",6,"0.6","0.2",0.234,21.9337016574586,3,787.01,"Low","yes",0.501,0.499
"21H00321",7,NA,NA,NA,21.9337016574586,3,787.01,NA,NA,NA,NA
"21H00321",8,"0.825","0.65",0.179,21.9337016574586,3,787.01,"Low","yes",0.504,0.496
"21H00321",9,"0.825","0.65",0.185,21.9337016574586,3,787.01,"High","no",0.509,0.491
