"ID_ins","iter","acc","kappa","brier","naPerc","linkObs","linkDist","pred","fail","Low","High"
"17H01735",1,"0.925","0.85",0.089,23.3701657458564,5,892.99,"High","no",0.546,0.454
"17H01735",2,"0.85","0.7",0.138,23.3701657458564,5,892.99,"High","no",0.535,0.465
"17H01735",3,"0.775","0.55",0.197,23.3701657458564,5,892.99,"Low","yes",0.501,0.499
"17H01735",4,"0.85","0.7",0.149,23.3701657458564,5,892.99,"High","no",0.516,0.484
"17H01735",5,"0.75","0.5",0.202,23.3701657458564,5,892.99,"Low","yes",0.5,0.5
"17H01735",6,"0.8","0.6",0.186,23.3701657458564,5,892.99,"Low","yes",0.499,0.501
"17H01735",7,"0.7","0.4",0.23,23.3701657458564,5,892.99,"High","no",0.497,0.503
"17H01735",8,"0.8","0.6",0.203,23.3701657458564,5,892.99,"High","no",0.502,0.498
"17H01735",9,"0.825","0.65",0.186,23.3701657458564,5,892.99,"Low","yes",0.504,0.496
